player,player_id,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,YOP,Match
Jah Reid,6237,5,-6.496054070094625,-0.568670230969411,-1.4627859777130847,0.2955911879107681,1.0157144772053293,0.24787708180749954,-0.9659050129708118,-1.2369330024329541,-1.3152906466903447,-3.302075965360685,-3.3123816871409875,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3171188911986293,-0.20828456930427738,-0.6597632796393594,-0.15327599320930452,-1.3128182027950466,-1.317467569496176,-1.3104840166067442,-0.6938436082055978,-0.19343077026910319,-1.2700358732756079,0.841564857091766,2013,0
Brandon Washington,7656,1,0.11198744573756592,-0.568670230969411,1.0268020073388704,-1.3892376064563903,-2.0283730390035486,-0.6835368897429386,-0.9659050129708118,-1.0161264381015205,-1.3027547987698678,0.09357032427038955,0.09313644704662327,-2.4256473324123573,-1.05119208538261,-1.1231717431061161,-0.9531581192278035,-1.324323371415961,-0.20828456930427738,-0.6470860725523436,-0.15327599320930452,-1.3248269911172799,-1.297757370422304,-1.2986554382777913,-0.6887275413240951,-0.19343077026910319,-1.3174587476796344,-0.22803383178470554,2013,1
Dylan Gandy,2346,11,0.11198744573756592,-0.568670230969411,-0.5968423307384917,0.07150065861070248,0.7824980949151332,-0.4596393004279294,-0.9659050129708118,-1.2369330024329541,-1.3069334147433602,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.324323371415961,-0.16609172296978358,-0.685117693813391,-0.15327599320930452,-1.3248269911172799,-1.3095834898666272,-1.3104840166067442,-0.6938436082055978,-0.19343077026910319,-1.2996751697781244,0.9306980811648052,2013,1
Adam Gettis,7138,2,0.11198744573756592,-0.568670230969411,1.6762597425698151,0.37028803101078916,1.1936954005320575,-0.36112436112932517,-0.9659050129708118,-1.1265297202672373,-1.2943975668228833,0.09357032427038955,0.09313644704662327,-0.27891731475056636,-1.05119208538261,-1.2046468568536068,-0.9531581192278035,-1.324323371415961,-0.20828456930427738,-0.6420151897175372,-0.15327599320930452,-1.3248269911172799,-1.2938153306075295,-1.294712578834807,-0.6938436082055978,-0.19343077026910319,-1.3233866069801377,-0.22803383178470554,2013,1
Garry Williams,5341,1,0.11198744573756592,-0.568670230969411,-1.2463000659694363,0.5030824187441619,1.0095772039871658,0.12249443179109516,-0.9659050129708118,-1.2369330024329541,-1.319469262663837,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3291263582275155,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,-1.329630506446173,-1.317467569496176,-1.3183697354927126,-0.6554731065943272,-0.19343077026910319,-1.2996751697781244,-0.22803383178470554,2013,0
Lane Taylor,8365,3,0.11198744573756592,-0.568670230969411,-0.4885993748666675,-0.7335653170228659,0.9113808324965571,-1.0507289362195538,-0.9659050129708118,-1.2369330024329541,-1.3236478786373291,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3315278516332927,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,-1.3320322641106197,-1.3253516491257247,-1.326255454378681,-0.66058917347583,-0.19343077026910319,-1.2937473104776211,-0.22803383178470554,2013,0
Joe Unga,8284,2,0.11198744573756592,-0.568670230969411,-1.3545430218412606,-0.17748881838937014,0.8868317396239045,-0.4954629147183307,-0.9659050129708118,-1.2369330024329541,-1.3236478786373291,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3411338252564013,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,-1.3416392947684064,-1.3253516491257247,-1.326255454378681,-0.668263273798084,-0.19343077026910319,-1.3174587476796344,-0.22803383178470554,2013,0
John Moffitt,6227,1,0.11198744573756592,-0.568670230969411,-0.7050852866103158,-0.46797654155612156,0.3835753357345343,-0.5133747218635317,-0.9659050129708118,-1.2369330024329541,-1.3445409585047903,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3435353186621786,-0.20828456930427738,-0.6622987210567626,-0.15327599320930452,-1.344041052432853,-1.3450618481995964,-1.3459697515936024,-0.6938436082055978,-0.19343077026910319,-1.2937473104776211,-0.22803383178470554,2013,1
Danny Watkins,6175,1,0.11198744573756592,-0.568670230969411,0.052615404492453145,-0.550973033889479,0.8131844610059484,-0.5581542397265336,-0.9659050129708118,-1.2369330024329541,-1.3361837265578058,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3507397988795102,-0.20828456930427738,-0.6699050453089721,-0.15327599320930452,-1.3512463254261928,-1.3371777685700477,-1.338084032707634,-0.6938436082055978,-0.19343077026910319,-1.3233866069801377,-0.22803383178470554,2013,1
Tanner Hawkinson,7938,1,0.11198744573756592,-0.568670230969411,-1.0298141542257881,-0.46797654155612156,,-0.4596393004279294,-0.9659050129708118,-1.2369330024329541,-1.352898190451775,,,,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3531412922852875,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,-1.3536480830906394,-1.3529459278291451,-1.353855470479571,-0.6938436082055978,-0.19343077026910319,-1.3056030290786278,0.2176322885804909,2013,0
David Arkin,6262,1,0.11198744573756592,-0.568670230969411,0.052615404492453145,-0.2936839076560706,0.6290662644610566,-0.36112436112932517,-0.9659050129708118,-1.2369330024329541,-1.340362342531298,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3555427856910647,-0.20828456930427738,-0.6749759281437784,-0.15327599320930452,-1.356049840755086,-1.3411198083848221,-1.3420268921506182,-0.6938436082055978,-0.19343077026910319,-1.3293144662806409,-0.22803383178470554,2013,1
Jack Cornell,7504,1,0.11198744573756592,-0.568670230969411,0.7020731397233979,-0.37668039998942815,0.003064396208424359,-0.38799207184712603,-0.9659050129708118,-1.2369330024329541,-1.3487195744782825,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3555427856910647,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,-1.356049840755086,-1.3490038880143709,-1.3499126110365869,-0.6938436082055978,-0.17170771184077707,-1.3174587476796344,0.03936584043441234,2013,0
Jeff Baca,7977,2,0.11198744573756592,-0.568670230969411,0.16085836036427728,1.656733662177831,,1.501703581971551,-0.9659050129708118,-1.2369330024329541,-1.352898190451775,,,,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3555427856910647,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,-1.356049840755086,-1.3529459278291451,-1.353855470479571,-0.6938436082055978,-0.19343077026910319,-1.311530888379131,0.12849906450745163,2013,1
Dallas Thomas,7858,3,0.11198744573756592,-0.568670230969411,0.052615404492453145,-0.4430775938561145,,-0.43277158971012786,-0.9659050129708118,-1.2369330024329541,-1.352898190451775,,,,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.357944279096842,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,-1.358451598419533,-1.3529459278291451,-1.353855470479571,-0.6938436082055978,-0.19343077026910319,-1.3174587476796344,-0.04976738363862695,2013,0
Caleb Schlauderaff,6331,1,0.11198744573756592,-0.568670230969411,0.5938301838515738,-0.384980049222764,0.42653624826167497,,-0.9659050129708118,-1.2369330024329541,-1.3445409585047903,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3603457725026191,-0.16609172296978358,-0.685117693813391,-0.15327599320930452,-1.3608533560839795,-1.3450618481995964,-1.3459697515936024,-0.6938436082055978,-0.19343077026910319,-1.3352423255811443,-0.22803383178470554,2013,1
Drew Nowak,7369,1,0.11198744573756592,-0.568670230969411,-0.16387050725119512,0.951263477344292,0.389712608952697,0.8389667175991246,-0.9659050129708118,-1.2369330024329541,-1.3487195744782825,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3627472659083963,-0.20828456930427738,-0.6825822523959879,-0.15327599320930452,-1.3632551137484261,-1.3490038880143709,-1.3499126110365869,-0.6938436082055978,-0.19343077026910319,-1.3352423255811443,-0.22803383178470554,2013,0
J.R. Sweezy,7209,19,0.11198744573756592,0.9097396577118584,1.3515308749543427,0.7271729480442275,-0.5370156469899252,1.3136296069469438,1.4927622927730726,1.6335523338756819,1.2963443367423109,0.09357032427038955,0.09313644704662327,-0.09621688771552432,1.548204103554632,1.7284572380560554,1.1283280749790536,1.6079000770380103,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.6077191171720713,1.2566844295514905,1.2563174807760158,2.4678857245630956,-0.17170771184077707,2.079204631508764,-0.22803383178470554,2014,0
Jack Mewhort,8694,17,0.11198744573756592,-0.568670230969411,-0.27211346312301926,0.37858768024412565,0.5308698929704472,0.07771491392809333,3.2489532254472757,1.523149051709965,1.7810637896674117,0.09357032427038955,0.09313644704662327,0.04080843256075884,1.1768617908493118,1.9728825792985272,0.6079565264273394,1.5262493012415852,-0.20828456930427738,2.1875374321043926,-0.15327599320930452,1.5260593565808853,1.7849177647312566,1.784660646135908,-0.6938436082055978,1.3489063781420514,1.0833242690242073,-0.22803383178470554,2014,0
Marshal Yanda,3702,18,0.11198744573756592,0.9097396577118584,-1.4627859777130847,2.3456045485446997,1.4084999631677646,2.5495442999657945,0.7902859197033915,0.19830966572136385,1.3673808082916792,0.09357032427038955,0.09313644704662327,0.588909713665898,0.8055194781439914,0.3433803043487149,0.08758497787562512,1.5262493012415852,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.5260593565808853,1.4301341814015631,1.4298032962673237,1.8360514646975075,4.477026791821012,1.6168316060695056,-0.22803383178470554,2014,1
Louis Vasquez,5001,17,0.11198744573756592,0.9097396577118584,-0.7050852866103158,0.8848662834776062,0.41426170182534955,0.9553934640429291,2.195238665842754,0.4191162300527974,1.446774511788032,0.09357032427038955,0.09313644704662327,0.22350885959580738,1.1768617908493118,1.0766563280761305,1.648699623530768,1.5166433276184763,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.5164523259230989,1.4853227388084043,1.4850033284691035,0.7309810182929154,13.752772740716265,1.5101301386604458,-0.13890060771166624,2014,1
David DeCastro,7640,17,0.11198744573756592,-0.568670230969411,0.9185590514670462,1.1006571635443365,0.9727535646781877,0.8120990068813224,-0.26342863990113047,1.7439556160413985,1.5595971430723226,0.09357032427038955,0.09313644704662327,0.22350885959580738,0.43417716543867113,1.3210816693186023,0.6079565264273394,1.4974313803722588,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.4972382646075255,1.587815773992538,1.5875176739866945,2.3553322531700354,-0.19343077026910319,1.3085829224433332,-0.22803383178470554,2014,1
Zack Martin,8651,18,0.11198744573756592,-0.568670230969411,-0.8133282424821399,1.7895280499112038,1.59875543293082,1.3046737033743427,-0.26342863990113047,-0.02249689861006967,1.0581632262532528,0.09357032427038955,0.09313644704662327,0.7716101407009465,0.06283485273335088,-0.1454703781362288,-0.43278657067608917,1.4638104726913777,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.4636136573052727,1.071408558257095,1.0710030869557552,2.319519784999516,-0.19343077026910319,2.002142460602221,-0.22803383178470554,2014,0
Orlando Franklin,6198,17,0.11198744573756592,-0.568670230969411,-0.7050852866103158,1.0840578650776647,1.0832244826051227,1.0897320176319345,-0.26342863990113047,-0.35370674510721994,1.3757380402386636,0.09357032427038955,0.09313644704662327,0.9543105677359885,2.6622310416705925,-0.38989571937870066,-0.43278657067608917,1.44459852544516,-0.20828456930427738,2.2762778817135034,-0.125288867093067,1.4443995959896996,1.4143660221424657,1.4140318584953866,-0.6938436082055978,-0.17170771184077707,1.438995827054406,-0.22803383178470554,2014,0
Rob Sims,3073,17,0.11198744573756592,0.9097396577118584,-0.5968423307384917,0.7354725972775629,0.6229289912428931,0.4090833461143059,1.141524106238232,1.4127457695442482,1.6055619187807373,0.09357032427038955,0.09313644704662327,0.08648353931952422,0.43417716543867113,1.5655070105610742,1.648699623530768,1.4277880716047195,-0.20828456930427738,2.263600674626488,-0.15327599320930452,1.427587292338573,1.60752597306641,1.6072319712016159,-0.6938436082055978,-0.19343077026910319,1.1070357062262206,-0.22803383178470554,2014,1
Jahri Evans,3053,16,0.11198744573756592,0.9097396577118584,0.37734427210792554,0.49478276951082545,-0.1687792539001416,0.5613337068485125,1.4927622927730726,2.516778591201416,1.5554185270988303,0.09357032427038955,0.09313644704662327,-0.3702675282680906,-0.3085074599719694,2.5432083755309614,2.1690711720824822,1.3797582034891755,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.3795521390496401,1.5641635351038918,1.563860517328789,2.2299886145732186,-0.19343077026910319,1.0536849725216908,-0.22803383178470554,2014,0
Josh Sitton,4449,18,0.11198744573756592,-0.568670230969411,-0.4885993748666675,1.8559252437778897,1.8565209080936687,1.1792910533579384,0.4390477331685508,-0.5745133094386535,1.384095272185648,0.09357032427038955,0.09313644704662327,0.999985674494754,0.06283485273335088,-0.47137083312619127,-0.9531581192278035,1.3701522298660667,-0.20828456930427738,2.2027500806088116,-0.15327599320930452,1.3699451083918535,1.398597862883368,1.3982604207234495,-0.6938436082055978,-0.19343077026910319,1.2789436259408167,-0.22803383178470554,2014,0
Ben Grubbs,3645,16,0.11198744573756592,-0.568670230969411,0.37734427210792554,0.5445806649108407,0.7088508162971763,-0.03871183251571183,1.141524106238232,1.7439556160413985,1.5387040632048614,0.09357032427038955,0.09313644704662327,0.22350885959580738,0.06283485273335088,1.4840318968135835,-0.43278657067608917,1.3653492430545122,-0.20828456930427738,2.1976791977740056,-0.15327599320930452,1.3651415930629602,1.5483953758447944,1.5480890795568518,-0.6938436082055978,-0.19343077026910319,1.0418292539206842,-0.22803383178470554,2014,1
John Jerry,5598,16,0.11198744573756592,0.9097396577118584,0.4855872279797497,0.21259469557741054,0.5492817126249362,-0.155138578959517,-0.26342863990113047,1.3023424873785314,1.329773264530249,0.09357032427038955,0.09313644704662327,0.1778337528370485,0.8055194781439914,1.0766563280761305,1.1283280749790536,1.3557432694314033,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.3555345624051738,1.3236991064026549,1.3233460913067485,2.166037778554434,0.11069204772746247,1.3560057968473598,-0.22803383178470554,2014,1
Clint Boling,6253,17,0.11198744573756592,0.9097396577118584,-1.0298141542257881,0.6358768064775335,0.17490804631698986,0.5344659961307116,3.2489532254472757,0.5295195122185141,1.095770770014683,0.09357032427038955,0.09313644704662327,0.04080843256075884,0.43417716543867113,1.2396065555711118,0.6079565264273394,1.3461372958082947,-0.20828456930427738,1.8832844620160132,-0.0693146148605919,1.345927531747387,1.114770996219613,1.1143745408285821,-0.6938436082055978,2.2395517737034223,1.646470902572022,-0.22803383178470554,2014,1
Ron Leary,7338,17,0.11198744573756592,-0.568670230969411,-0.8133282424821399,1.1006571635443365,0.03988803551740237,1.3584091248099457,0.08780954663371016,1.6335523338756819,0.8993758192605473,0.09357032427038955,0.09313644704662327,-0.27891731475056636,0.8055194781439914,1.4840318968135835,1.648699623530768,1.3149178815331908,-0.20828456930427738,2.144434928008539,-0.15327599320930452,1.3147046821095807,0.9097849258513456,0.9093458497934,-0.6938436082055978,-0.19343077026910319,1.8776574152916512,-0.22803383178470554,2014,0
Ryan Wendell,4602,17,0.11198744573756592,0.9097396577118584,0.2691013162361014,0.4615841725774832,-0.40813290940850083,0.9285257533251282,1.4927622927730726,1.3023424873785314,1.384095272185648,0.09357032427038955,0.09313644704662327,0.13215864607828312,0.43417716543867113,1.402556783066093,0.6079565264273394,1.2909029474754188,5.846388879695581,-0.5405975330214108,-0.15327599320930452,1.2906871054651143,1.386771743439045,1.3864318423944968,1.2553778736469463,-0.19343077026910319,1.1011078469257174,-0.22803383178470554,2014,0
Ted Larsen,5728,17,0.11198744573756592,2.388149546393128,-1.679271889456733,-0.1276909229893555,-0.02762196988239094,0.2926565996705014,3.2489532254472757,0.9711326408813812,1.2879871047953264,0.09357032427038955,0.09313644704662327,-0.09621688771552432,3.0335733543759127,1.6469821243085647,1.1283280749790536,1.2692895068234238,-0.20828456930427738,1.6703073829541475,-0.15327599320930452,1.2690712864850946,1.3434093054765268,1.3430603885216699,-0.2640939901593676,-0.19343077026910319,1.1129635655267238,-0.22803383178470554,2014,0
T.J. Lang,5032,18,0.11198744573756592,-0.568670230969411,-0.4885993748666675,1.7563294529778604,1.3594017774224603,1.2419823783661412,-0.26342863990113047,0.4191162300527974,1.2169506332459583,0.09357032427038955,0.09313644704662327,0.4975595001483737,0.06283485273335088,0.3433803043487149,0.6079565264273394,1.2548805463887607,-0.20828456930427738,-0.685117693813391,-0.125288867093067,1.2546607404984147,1.2212060712185213,1.2208317457891573,2.086738741891142,-0.12826159498412484,1.2611600480393068,-0.22803383178470554,2014,0
Willie Colon,3076,16,0.11198744573756592,2.388149546393128,0.5938301838515738,0.005103464744016686,1.1507344880049168,-0.16409448253211686,0.08780954663371016,0.9711326408813812,1.0665204582002372,0.09357032427038955,0.09313644704662327,0.3605341798720905,4.147600292491873,0.6692807593386774,-0.43278657067608917,1.235668599142543,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.2354466791828416,1.0477563193684487,1.0473459302978496,2.073948574687385,-0.19343077026910319,1.474562982857426,-0.13890060771166624,2014,1
Kelechi Osemele,7062,16,0.11198744573756592,0.9097396577118584,-1.4627859777130847,1.6733329606445029,0.8745571931875791,1.806204303439964,0.08780954663371016,-0.13290018077578644,1.129199697802621,0.09357032427038955,0.09313644704662327,0.7259350339421812,1.1768617908493118,-0.06399526438873818,0.08758497787562512,1.2188581453021026,-0.20828456930427738,2.0430172713124124,-0.15327599320930452,1.218634375531715,1.1739015934412287,1.1735174324733462,-0.6938436082055978,-0.19343077026910319,1.2433764701377967,-0.22803383178470554,2014,0
Chad Rinehart,4410,16,0.11198744573756592,-0.568670230969411,1.1350449632106945,-0.16918916915603427,-0.03989651631871724,-0.5223306254361315,1.141524106238232,2.1855687447042658,1.279629872848342,0.09357032427038955,0.09313644704662327,-0.27891731475056636,0.06283485273335088,2.054357693046018,1.1283280749790536,1.2188581453021026,-0.20828456930427738,2.0430172713124124,-0.15327599320930452,1.218634375531715,1.3039889073287831,1.3036317940918272,-0.6938436082055978,-0.19343077026910319,1.0477571132211874,-0.22803383178470554,2014,1
Chris Chester,3001,16,0.11198744573756592,-0.568670230969411,1.6762597425698151,0.5196817172108337,1.021851750423492,-0.137226771814316,0.08780954663371016,0.5295195122185141,1.2712726409013575,0.09357032427038955,0.09313644704662327,0.31485907311333167,0.06283485273335088,0.6692807593386774,1.648699623530768,1.1900402244327761,-0.16609172296978358,-0.685117693813391,-0.15327599320930452,1.1898132835583553,1.2842787082549112,1.2839174968769058,2.0227879058723572,-0.19343077026910319,1.0062620981176642,-0.22803383178470554,2014,0
Erik Pears,2737,16,0.11198744573756592,2.388149546393128,-1.3545430218412606,0.021702763210688432,-0.3222110843542181,0.02397949249249036,1.141524106238232,1.3023424873785314,1.2754512568748497,0.09357032427038955,0.09313644704662327,0.04080843256075884,0.8055194781439914,1.402556783066093,1.1283280749790536,1.1900402244327761,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.1898132835583553,1.260626469366265,1.260260340219,2.0279039727538604,-0.19343077026910319,1.0418292539206842,-0.22803383178470554,2014,0
Joel Bitonio,8670,16,0.11198744573756592,0.9097396577118584,-0.9215711983539641,1.2168522528110364,1.402362689949602,0.7941871997361227,0.08780954663371016,-0.02249689861006967,0.9411619789954698,0.09357032427038955,0.09313644704662327,0.6802599271834222,0.8055194781439914,-0.06399526438873818,-0.43278657067608917,1.17803275740389,-0.20828456930427738,1.9999147672165587,-0.15327599320930452,1.1778044952361222,0.9492053239990894,0.9487744442232428,-0.6938436082055978,-0.19343077026910319,1.4804908421579293,-0.22803383178470554,2014,1
John Greco,4379,16,0.11198744573756592,0.9097396577118584,-0.9215711983539641,1.2500508497443799,0.7640862752606433,1.2061587640757392,1.141524106238232,0.30871294788708065,0.9411619789954698,0.09357032427038955,0.09313644704662327,0.3605341798720905,0.8055194781439914,0.5063305318436961,0.08758497787562512,1.17803275740389,2.2810933644308564,-0.685117693813391,-0.15327599320930452,1.1778044952361222,0.9492053239990894,0.9487744442232428,1.7132658595414416,-0.19343077026910319,1.4804908421579293,-0.22803383178470554,2014,0
Dan Connolly,2540,16,0.11198744573756592,0.9097396577118584,0.2691013162361014,-0.6505688246895084,-0.9973111383521547,-0.36112436112932517,5.3563823446563195,1.4127457695442482,1.2127720172724659,0.09357032427038955,0.09313644704662327,-0.27891731475056636,0.43417716543867113,2.217307920540999,-0.43278657067608917,1.1708282771865584,3.5890716008001644,1.429440448300847,-0.15327599320930452,1.1705992222427821,1.2251481110332956,1.2247746052321418,-0.5864062036940403,-0.19343077026910319,1.0477571132211874,-0.22803383178470554,2014,0
Ben Jones,7099,16,0.11198744573756592,-0.568670230969411,-0.3803564189948434,0.4615841725774832,0.3160653303347401,0.31952431038830226,0.7902859197033915,0.30871294788708065,0.7990890358967333,0.09357032427038955,0.09313644704662327,0.3605341798720905,0.8055194781439914,0.42485541809620553,0.08758497787562512,1.166025290375004,-0.039513183966302205,1.9669540287903176,-0.15327599320930452,1.165795706913889,0.8309441295558582,0.8304886609337147,-0.6938436082055978,-0.19343077026910319,1.628687324670512,-0.22803383178470554,2014,0
Austin Howard,5847,16,0.11198744573756592,-0.568670230969411,0.7020731397233979,0.32878978484411037,0.021476215862913366,0.24787708180749954,0.4390477331685508,1.4127457695442482,1.4175241999735861,0.09357032427038955,0.09313644704662327,0.04080843256075884,-0.3085074599719694,1.402556783066093,1.648699623530768,1.1396088629114547,-0.20828456930427738,-0.6825822523959879,-0.15327599320930452,1.139376372604976,1.4104239823276912,1.4100889990524024,1.97162723705733,-0.19343077026910319,0.6920855551909887,-0.22803383178470554,2014,0
Weston Richburg,8678,16,0.11198744573756592,0.9097396577118584,0.4855872279797497,-0.185788467622706,0.3160653303347401,-0.4865070111457302,1.4927622927730726,0.5295195122185141,1.0832349220942064,0.09357032427038955,0.09313644704662327,0.31485907311333167,1.548204103554632,0.750755873086168,0.08758497787562512,1.1372073695056775,-0.20828456930427738,1.956812263120705,-0.15327599320930452,1.136974614940529,1.0911187573309669,1.0907173841706765,-0.6938436082055978,-0.19343077026910319,1.1663142992312536,-0.22803383178470554,2014,0
Ramon Foster,5229,15,0.11198744573756592,-0.568670230969411,0.9185590514670462,0.3619883817774539,0.8438708270967638,-0.155138578959517,0.7902859197033915,1.7439556160413985,1.2336650971399272,0.09357032427038955,0.09313644704662327,-0.05054178095675894,0.06283485273335088,1.5655070105610742,0.6079565264273394,1.1372073695056775,-0.20828456930427738,1.956812263120705,-0.15327599320930452,1.136974614940529,1.2448583101071675,1.2444889024470631,-0.6938436082055978,-0.19343077026910319,0.9351277865116245,-0.22803383178470554,2014,0
Zane Beadles,5570,16,0.11198744573756592,-0.568670230969411,-0.16387050725119512,0.030002412444023713,1.0341262968598184,-0.8895226719127467,0.08780954663371016,0.08790638355564709,1.3590235763446947,0.09357032427038955,0.09313644704662327,0.6802599271834222,-0.3085074599719694,0.09895496310624306,0.08758497787562512,1.132404382694123,-0.20828456930427738,1.9517413802858985,-0.15327599320930452,1.1321710996116359,1.3710035841799475,1.3706604046225597,-0.6938436082055978,-0.19343077026910319,0.7335805702945118,-0.22803383178470554,2014,1
Kyle Long,7801,15,0.11198744573756592,0.9097396577118584,-1.1380571100976122,0.9429638281109567,1.2489308594955255,0.5613337068485125,-0.26342863990113047,0.19830966572136385,1.2754512568748497,0.09357032427038955,0.09313644704662327,0.8172852474597054,1.548204103554632,-0.06399526438873818,-0.9531581192278035,1.0459506200861435,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.0457078236915567,1.3079309471435574,1.3075746535348114,1.874421966308778,-0.19343077026910319,0.6150233842844456,-0.22803383178470554,2014,1
Zach Fulton,8828,16,0.11198744573756592,0.9097396577118584,-0.05562755137937099,-0.05299407988933383,0.3835753357345343,-0.5850219504443344,0.7902859197033915,1.081535923047098,1.028912914438807,0.09357032427038955,0.09313644704662327,0.08648353931952422,0.8055194781439914,1.0766563280761305,0.6079565264273394,1.0435491266803663,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.04330606602711,1.0241040804798025,1.0236887736399438,1.8693058994272753,-0.19343077026910319,1.035901394620181,-0.22803383178470554,2014,1
James Carpenter,6177,16,0.11198744573756592,0.9097396577118584,1.3515308749543427,-0.2189870645560489,0.4019871553890233,-0.36112436112932517,1.141524106238232,0.30871294788708065,0.8241607317376868,0.09357032427038955,0.09313644704662327,0.4062092866308559,2.2908887289652724,0.42485541809620553,-0.43278657067608917,1.0339431530572576,-0.20828456930427738,1.8452528407549658,-0.15327599320930452,1.0336990353693236,0.78758169159334,0.7871172070608877,-0.6938436082055978,-0.19343077026910319,1.3678615154483664,-0.22803383178470554,2014,0
Brandon Brooks,7078,15,0.11198744573756592,-0.568670230969411,-0.3803564189948434,1.7148312068111815,1.1323226683504268,1.6360421355605566,-0.26342863990113047,0.5295195122185141,0.6486588608510123,0.09357032427038955,0.09313644704662327,0.4975595001483737,0.8055194781439914,0.18043007685373366,-0.9531581192278035,1.0099282189994854,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.009681458724857,0.6850886564092064,0.6846028615432966,1.8360514646975075,-0.19343077026910319,1.4627072642564194,-0.22803383178470554,2014,1
Justin Blalock,3655,15,0.11198744573756592,2.388149546393128,-1.5710289335849088,0.5860789110775195,0.9175181057147198,0.05084720321029121,1.141524106238232,0.9711326408813812,1.2127720172724659,0.09357032427038955,0.09313644704662327,0.1778337528370485,0.8055194781439914,1.0766563280761305,0.6079565264273394,0.9955192585648222,-0.20828456930427738,1.8072212194939183,-0.15327599320930452,0.9952709127381772,1.2014958721446494,1.201117448574236,-0.6938436082055978,-0.19343077026910319,0.6505905400874655,-0.22803383178470554,2014,0
Andy Levitre,4974,16,0.11198744573756592,0.9097396577118584,1.568016786697991,0.5362810156775042,0.42653624826167497,0.7673194890183206,-0.6146668264359711,1.081535923047098,1.112485233908652,0.09357032427038955,0.09313644704662327,0.04080843256075884,2.2908887289652724,0.9951812143286398,2.1690711720824822,0.9739058179128273,-0.20828456930427738,1.7844022467372898,-0.15327599320930452,0.9736550937581575,1.114770996219613,1.1143745408285821,-0.6938436082055978,-0.19343077026910319,0.7276527109940085,-0.22803383178470554,2014,1
Chance Warmack,7791,16,0.11198744573756592,-0.568670230969411,1.568016786697991,1.3579462897777443,0.7947726413514586,1.5106594855441522,-0.26342863990113047,1.523149051709965,1.1083066179351597,0.09357032427038955,0.09313644704662327,0.1778337528370485,1.9195464162599523,1.0766563280761305,0.08758497787562512,0.97150432450705,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.9712533360937108,1.1108289564048388,1.110431681385598,1.7951229296454856,-0.19343077026910319,0.7276527109940085,-0.22803383178470554,2014,1
